"contrast","event_type","estimate","SE","df","asymp.LCL","asymp.UCL","z.ratio","p.value","p_value_adjustment","confidence_interval_adjustment"
"conflated - path","conflated",-0.340335562350072,0.239512166857091,Inf,-0.913722851616709,0.233051726916564,-1.42095312658224,0.465991160113492,"Holm","Bonferroni"
"conflated - manner","conflated",-0.0510040653944482,0.250402399888973,Inf,-0.650462352554726,0.54845422176583,-0.203688404811867,0.838597003863769,"Holm","Bonferroni"
"path - manner","conflated",0.289331496955624,0.253315354965018,Inf,-0.317100345814484,0.895763339725732,1.14217907159864,0.506759186654063,"Holm","Bonferroni"
"conflated - path","path",1.64487043359887,0.254115376078448,Inf,1.03652335644378,2.25321751075396,6.47292760864296,1.9224402444315e-10,"Holm","Bonferroni"
"conflated - manner","path",-0.444801037774306,0.251779691226032,Inf,-1.04755653257397,0.157954457025355,-1.76662794210432,0.077290558269175,"Holm","Bonferroni"
"path - manner","path",-2.08967147137318,0.254561540580275,Inf,-2.69908665733304,-1.48025628541332,-8.20890487467099,6.69644941813161e-16,"Holm","Bonferroni"
"conflated - path","manner",-0.999459795329107,0.233871188776244,Inf,-1.55934269701898,-0.439576893639237,-4.27354818932117,3.84773362262832e-05,"Holm","Bonferroni"
"conflated - manner","manner",0.44317683700219,0.225216028318318,Inf,-0.0959857853872162,0.982339459391596,1.96778550936796,0.0490927221672309,"Holm","Bonferroni"
"path - manner","manner",1.4426366323313,0.235560435185865,Inf,0.87870970885988,2.00656355580271,6.12427393077709,2.73294162431335e-09,"Holm","Bonferroni"
