"term","Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",0.817768472276082,0.181209015393854,4.51284650765679,6.39633137565734e-06
"sentence_type2",-0.111247721354145,0.220952641695005,-0.503491248173021,0.614618931963096
"sentence_type3",0.281819438173632,0.218488987289081,1.28985648965803,0.197100490147516
"event_type2",-2.19078902692525,0.232996053986233,-9.40268725347038,5.31869893720153e-21
"event_type3",-0.590182933167409,0.262917097831427,-2.24474915490591,0.0247842405202225
"sentence_type2:event_type2",2.87316709775629,0.327749276542667,8.76635679585474,1.84540572150106e-18
"sentence_type3:event_type2",0.0569355354570382,0.337550720796481,0.168672534079305,0.866054223830613
"sentence_type2:event_type3",-0.313792206790385,0.336499987277271,-0.932517737457816,0.35106902434683
"sentence_type3:event_type3",0.987335350500123,0.328250361750595,3.00787284813505,0.00263083186373017
