"study_id","participant_id","trial","rating","polarity","sentence_type","gesture_type","event_type","scenario_code","scenario","scenario_suffix","modifier_order","participant_sd","exclusion_threshold","included","exclusion_reason"
"baseline2","baseline2_024","Neg 0 C_1",20,"negative",,"none",,"C","paper","1",,19.1557940175928,,TRUE,
"baseline2","baseline2_024","Neg P B_1",20,"negative",,"path",,"B","car","1",,19.1557940175928,,TRUE,
"baseline2","baseline2_024","Aff 0 D_1",20,"affirmative",,"none",,"D","plank","1",,19.1557940175928,,TRUE,
"baseline2","baseline2_024","Neg C A_1",30,"negative",,"conflated",,"A","leaf","1",,19.1557940175928,,TRUE,
"baseline2","baseline2_024","Aff 0 A_1",50,"affirmative",,"none",,"A","leaf","1",,19.1557940175928,,TRUE,
"baseline2","baseline2_024","Aff C C_1",50,"affirmative",,"conflated",,"C","paper","1",,19.1557940175928,,TRUE,
"baseline2","baseline2_024","Aff M E_1",50,"affirmative",,"manner",,"E","chair","1",,19.1557940175928,,TRUE,
"baseline2","baseline2_024","Neg M D_1",50,"negative",,"manner",,"D","plank","1",,19.1557940175928,,TRUE,
"baseline2","baseline2_024","Aff M B_1",75,"affirmative",,"manner",,"B","car","1",,19.1557940175928,,TRUE,
"baseline2","baseline2_025","Neg P B_1",33,"negative",,"path",,"B","car","1",,14.9536320374386,,TRUE,
"baseline2","baseline2_025","Aff C C_1",39,"affirmative",,"conflated",,"C","paper","1",,14.9536320374386,,TRUE,
"baseline2","baseline2_025","Aff 0 D_1",39,"affirmative",,"none",,"D","plank","1",,14.9536320374386,,TRUE,
"baseline2","baseline2_025","Aff M E_1",41,"affirmative",,"manner",,"E","chair","1",,14.9536320374386,,TRUE,
"baseline2","baseline2_025","Neg C E_1",51,"negative",,"conflated",,"E","chair","1",,14.9536320374386,,TRUE,
"baseline2","baseline2_025","Neg 0 C_1",59,"negative",,"none",,"C","paper","1",,14.9536320374386,,TRUE,
"baseline2","baseline2_025","Aff 0 A_1",60,"affirmative",,"none",,"A","leaf","1",,14.9536320374386,,TRUE,
"baseline2","baseline2_025","Neg M D_1",68,"negative",,"manner",,"D","plank","1",,14.9536320374386,,TRUE,
"baseline2","baseline2_025","Neg C A_1",71,"negative",,"conflated",,"A","leaf","1",,14.9536320374386,,TRUE,
"baseline2","baseline2_025","Aff M B_1",74,"affirmative",,"manner",,"B","car","1",,14.9536320374386,,TRUE,
"baseline2","baseline2_026","Neg 0 C_1",0,"negative",,"none",,"C","paper","1",,40.727277236652,,TRUE,
"baseline2","baseline2_026","Neg C A_1",0,"negative",,"conflated",,"A","leaf","1",,40.727277236652,,TRUE,
"baseline2","baseline2_026","Neg M D_1",0,"negative",,"manner",,"D","plank","1",,40.727277236652,,TRUE,
"baseline2","baseline2_026","Neg C E_1",18,"negative",,"conflated",,"E","chair","1",,40.727277236652,,TRUE,
"baseline2","baseline2_026","Aff M B_1",38,"affirmative",,"manner",,"B","car","1",,40.727277236652,,TRUE,
"baseline2","baseline2_026","Neg P B_1",56,"negative",,"path",,"B","car","1",,40.727277236652,,TRUE,
"baseline2","baseline2_026","Aff M E_1",75,"affirmative",,"manner",,"E","chair","1",,40.727277236652,,TRUE,
"baseline2","baseline2_026","Aff 0 D_1",77,"affirmative",,"none",,"D","plank","1",,40.727277236652,,TRUE,
"baseline2","baseline2_026","Aff 0 A_1",100,"affirmative",,"none",,"A","leaf","1",,40.727277236652,,TRUE,
"baseline2","baseline2_026","Aff C C_1",100,"affirmative",,"conflated",,"C","paper","1",,40.727277236652,,TRUE,
"baseline2","baseline2_027","Neg C D_1",6,"negative",,"conflated",,"D","plank","1",,46.9918432638403,,TRUE,
"baseline2","baseline2_027","Aff M D_1",6,"affirmative",,"manner",,"D","plank","1",,46.9918432638403,,TRUE,
"baseline2","baseline2_027","Neg M C_1",10,"negative",,"manner",,"C","paper","1",,46.9918432638403,,TRUE,
"baseline2","baseline2_027","Neg P E_1",13,"negative",,"path",,"E","chair","1",,46.9918432638403,,TRUE,
"baseline2","baseline2_027","Aff P C_1",99,"affirmative",,"path",,"C","paper","1",,46.9918432638403,,TRUE,
"baseline2","baseline2_027","Aff C B_1",99,"affirmative",,"conflated",,"B","car","1",,46.9918432638403,,TRUE,
"baseline2","baseline2_027","Aff M A_1",100,"affirmative",,"manner",,"A","leaf","1",,46.9918432638403,,TRUE,
"baseline2","baseline2_027","Neg 0 B_1",100,"negative",,"none",,"B","car","1",,46.9918432638403,,TRUE,
"baseline2","baseline2_027","Aff C E_1",100,"affirmative",,"conflated",,"E","chair","1",,46.9918432638403,,TRUE,
"baseline2","baseline2_027","Neg P A_1",100,"negative",,"path",,"A","leaf","1",,46.9918432638403,,TRUE,
"baseline2","baseline2_028","Neg C C_1",7,"negative",,"conflated",,"C","paper","1",,36.8542173072952,,TRUE,
"baseline2","baseline2_028","Aff C A_1",20,"affirmative",,"conflated",,"A","leaf","1",,36.8542173072952,,TRUE,
"baseline2","baseline2_028","Neg M B_1",22,"negative",,"manner",,"B","car","1",,36.8542173072952,,TRUE,
"baseline2","baseline2_028","Neg 0 A_1",23,"negative",,"none",,"A","leaf","1",,36.8542173072952,,TRUE,
"baseline2","baseline2_028","Neg P D_1",31,"negative",,"path",,"D","plank","1",,36.8542173072952,,TRUE,
"baseline2","baseline2_028","Aff C D_1",78,"affirmative",,"conflated",,"D","plank","1",,36.8542173072952,,TRUE,
"baseline2","baseline2_028","Aff P E_1",83,"affirmative",,"path",,"E","chair","1",,36.8542173072952,,TRUE,
"baseline2","baseline2_028","Aff 0 C_1",90,"affirmative",,"none",,"C","paper","1",,36.8542173072952,,TRUE,
"baseline2","baseline2_028","Neg 0 E_1",93,"negative",,"none",,"E","chair","1",,36.8542173072952,,TRUE,
"baseline2","baseline2_028","Aff P B_1",100,"affirmative",,"path",,"B","car","1",,36.8542173072952,,TRUE,
"baseline2","baseline2_029","Neg P C_1",75,"negative",,"path",,"C","paper","1",,7.67463354173996,,TRUE,
"baseline2","baseline2_029","Aff M C_1",79,"affirmative",,"manner",,"C","paper","1",,7.67463354173996,,TRUE,
"baseline2","baseline2_029","Aff 0 E_1",84,"affirmative",,"none",,"E","chair","1",,7.67463354173996,,TRUE,
"baseline2","baseline2_029","Neg M E_1",87,"negative",,"manner",,"E","chair","1",,7.67463354173996,,TRUE,
"baseline2","baseline2_029","Aff 0 B_1",87,"affirmative",,"none",,"B","car","1",,7.67463354173996,,TRUE,
"baseline2","baseline2_029","Neg 0 D_1",89,"negative",,"none",,"D","plank","1",,7.67463354173996,,TRUE,
"baseline2","baseline2_029","Neg C B_1",92,"negative",,"conflated",,"B","car","1",,7.67463354173996,,TRUE,
"baseline2","baseline2_029","Aff P D_1",93,"affirmative",,"path",,"D","plank","1",,7.67463354173996,,TRUE,
"baseline2","baseline2_029","Neg M A_1",98,"negative",,"manner",,"A","leaf","1",,7.67463354173996,,TRUE,
"baseline2","baseline2_029","Aff P A_1",99,"affirmative",,"path",,"A","leaf","1",,7.67463354173996,,TRUE,
"baseline2","baseline2_030","Neg 0 B_1",0,"negative",,"none",,"B","car","1",,34.389274813846,,TRUE,
"baseline2","baseline2_030","Aff M D_1",40,"affirmative",,"manner",,"D","plank","1",,34.389274813846,,TRUE,
"baseline2","baseline2_030","Aff C E_1",68,"affirmative",,"conflated",,"E","chair","1",,34.389274813846,,TRUE,
"baseline2","baseline2_030","Neg P A_1",90,"negative",,"path",,"A","leaf","1",,34.389274813846,,TRUE,
"baseline2","baseline2_030","Aff M A_1",100,"affirmative",,"manner",,"A","leaf","1",,34.389274813846,,TRUE,
"baseline2","baseline2_030","Neg M C_1",100,"negative",,"manner",,"C","paper","1",,34.389274813846,,TRUE,
"baseline2","baseline2_030","Neg P E_1",100,"negative",,"path",,"E","chair","1",,34.389274813846,,TRUE,
"baseline2","baseline2_030","Aff P C_1",100,"affirmative",,"path",,"C","paper","1",,34.389274813846,,TRUE,
"baseline2","baseline2_030","Neg C D_1",100,"negative",,"conflated",,"D","plank","1",,34.389274813846,,TRUE,
"baseline2","baseline2_030","Aff C B_1",100,"affirmative",,"conflated",,"B","car","1",,34.389274813846,,TRUE,
"baseline2","baseline2_031","Neg M E_1",0,"negative",,"manner",,"E","chair","1",,49.8023872698667,,TRUE,
"baseline2","baseline2_031","Aff P D_1",0,"affirmative",,"path",,"D","plank","1",,49.8023872698667,,TRUE,
"baseline2","baseline2_031","Neg M A_1",0,"negative",,"manner",,"A","leaf","1",,49.8023872698667,,TRUE,
"baseline2","baseline2_031","Aff M C_1",0,"affirmative",,"manner",,"C","paper","1",,49.8023872698667,,TRUE,
"baseline2","baseline2_031","Neg C B_1",0,"negative",,"conflated",,"B","car","1",,49.8023872698667,,TRUE,
"baseline2","baseline2_031","Aff P A_1",55,"affirmative",,"path",,"A","leaf","1",,49.8023872698667,,TRUE,
"baseline2","baseline2_031","Aff 0 B_1",100,"affirmative",,"none",,"B","car","1",,49.8023872698667,,TRUE,
"baseline2","baseline2_031","Neg P C_1",100,"negative",,"path",,"C","paper","1",,49.8023872698667,,TRUE,
"baseline2","baseline2_031","Aff 0 E_1",100,"affirmative",,"none",,"E","chair","1",,49.8023872698667,,TRUE,
"baseline2","baseline2_031","Neg 0 D_1",100,"negative",,"none",,"D","plank","1",,49.8023872698667,,TRUE,
"baseline2","baseline2_032","Neg 0 E_1",0,"negative",,"none",,"E","chair","1",,42.6146818726963,,TRUE,
"baseline2","baseline2_032","Neg C C_1",0,"negative",,"conflated",,"C","paper","1",,42.6146818726963,,TRUE,
"baseline2","baseline2_032","Neg 0 A_1",0,"negative",,"none",,"A","leaf","1",,42.6146818726963,,TRUE,
"baseline2","baseline2_032","Neg P D_1",66,"negative",,"path",,"D","plank","1",,42.6146818726963,,TRUE,
"baseline2","baseline2_032","Aff P B_1",73,"affirmative",,"path",,"B","car","1",,42.6146818726963,,TRUE,
"baseline2","baseline2_032","Aff P E_1",78,"affirmative",,"path",,"E","chair","1",,42.6146818726963,,TRUE,
"baseline2","baseline2_032","Aff C D_1",86,"affirmative",,"conflated",,"D","plank","1",,42.6146818726963,,TRUE,
"baseline2","baseline2_032","Aff 0 C_1",96,"affirmative",,"none",,"C","paper","1",,42.6146818726963,,TRUE,
"baseline2","baseline2_032","Aff C A_1",98,"affirmative",,"conflated",,"A","leaf","1",,42.6146818726963,,TRUE,
"baseline2","baseline2_032","Neg M B_1",100,"negative",,"manner",,"B","car","1",,42.6146818726963,,TRUE,
"baseline2","baseline2_033","Aff M A_1",0,"affirmative",,"manner",,"A","leaf","1",,35.9828662930938,,TRUE,
"baseline2","baseline2_033","Neg M C_1",7,"negative",,"manner",,"C","paper","1",,35.9828662930938,,TRUE,
"baseline2","baseline2_033","Neg P E_1",9,"negative",,"path",,"E","chair","1",,35.9828662930938,,TRUE,
"baseline2","baseline2_033","Aff P C_1",9,"affirmative",,"path",,"C","paper","1",,35.9828662930938,,TRUE,
"baseline2","baseline2_033","Neg C D_1",9,"negative",,"conflated",,"D","plank","1",,35.9828662930938,,TRUE,
"baseline2","baseline2_033","Neg P A_1",30,"negative",,"path",,"A","leaf","1",,35.9828662930938,,TRUE,
"baseline2","baseline2_033","Neg 0 B_1",75,"negative",,"none",,"B","car","1",,35.9828662930938,,TRUE,
"baseline2","baseline2_033","Aff C B_1",80,"affirmative",,"conflated",,"B","car","1",,35.9828662930938,,TRUE,
"baseline2","baseline2_033","Aff M D_1",80,"affirmative",,"manner",,"D","plank","1",,35.9828662930938,,TRUE,
"baseline2","baseline2_033","Aff C E_1",80,"affirmative",,"conflated",,"E","chair","1",,35.9828662930938,,TRUE,
"baseline2","baseline2_034","Neg P D_1",54,"negative",,"path",,"D","plank","1",,13.3266649991661,,TRUE,
"baseline2","baseline2_034","Neg C C_1",60,"negative",,"conflated",,"C","paper","1",,13.3266649991661,,TRUE,
"baseline2","baseline2_034","Neg M B_1",60,"negative",,"manner",,"B","car","1",,13.3266649991661,,TRUE,
"baseline2","baseline2_034","Aff C A_1",70,"affirmative",,"conflated",,"A","leaf","1",,13.3266649991661,,TRUE,
"baseline2","baseline2_034","Aff C D_1",70,"affirmative",,"conflated",,"D","plank","1",,13.3266649991661,,TRUE,
"baseline2","baseline2_034","Aff P B_1",75,"affirmative",,"path",,"B","car","1",,13.3266649991661,,TRUE,
"baseline2","baseline2_034","Aff P E_1",75,"affirmative",,"path",,"E","chair","1",,13.3266649991661,,TRUE,
"baseline2","baseline2_034","Aff 0 C_1",88,"affirmative",,"none",,"C","paper","1",,13.3266649991661,,TRUE,
"baseline2","baseline2_034","Neg 0 E_1",90,"negative",,"none",,"E","chair","1",,13.3266649991661,,TRUE,
"baseline2","baseline2_034","Neg 0 A_1",92,"negative",,"none",,"A","leaf","1",,13.3266649991661,,TRUE,
"baseline2","baseline2_035","Aff M E_1",61,"affirmative",,"manner",,"E","chair","1",,8.0311892021045,,TRUE,
"baseline2","baseline2_035","Neg C A_1",67,"negative",,"conflated",,"A","leaf","1",,8.0311892021045,,TRUE,
"baseline2","baseline2_035","Neg C E_1",72,"negative",,"conflated",,"E","chair","1",,8.0311892021045,,TRUE,
"baseline2","baseline2_035","Aff M B_1",75,"affirmative",,"manner",,"B","car","1",,8.0311892021045,,TRUE,
"baseline2","baseline2_035","Neg P B_1",75,"negative",,"path",,"B","car","1",,8.0311892021045,,TRUE,
"baseline2","baseline2_035","Neg 0 C_1",76,"negative",,"none",,"C","paper","1",,8.0311892021045,,TRUE,
"baseline2","baseline2_035","Aff 0 D_1",76,"affirmative",,"none",,"D","plank","1",,8.0311892021045,,TRUE,
"baseline2","baseline2_035","Aff 0 A_1",79,"affirmative",,"none",,"A","leaf","1",,8.0311892021045,,TRUE,
"baseline2","baseline2_035","Neg M D_1",85,"negative",,"manner",,"D","plank","1",,8.0311892021045,,TRUE,
"baseline2","baseline2_035","Aff C C_1",89,"affirmative",,"conflated",,"C","paper","1",,8.0311892021045,,TRUE,
"baseline2","baseline2_036","Neg C D_1",4,"negative",,"conflated",,"D","plank","1",,34.353715632778,,TRUE,
"baseline2","baseline2_036","Aff M D_1",9,"affirmative",,"manner",,"D","plank","1",,34.353715632778,,TRUE,
"baseline2","baseline2_036","Neg P E_1",14,"negative",,"path",,"E","chair","1",,34.353715632778,,TRUE,
"baseline2","baseline2_036","Neg P A_1",15,"negative",,"path",,"A","leaf","1",,34.353715632778,,TRUE,
"baseline2","baseline2_036","Neg M C_1",18,"negative",,"manner",,"C","paper","1",,34.353715632778,,TRUE,
"baseline2","baseline2_036","Aff P C_1",57,"affirmative",,"path",,"C","paper","1",,34.353715632778,,TRUE,
"baseline2","baseline2_036","Aff M A_1",62,"affirmative",,"manner",,"A","leaf","1",,34.353715632778,,TRUE,
"baseline2","baseline2_036","Aff C E_1",68,"affirmative",,"conflated",,"E","chair","1",,34.353715632778,,TRUE,
"baseline2","baseline2_036","Neg 0 B_1",90,"negative",,"none",,"B","car","1",,34.353715632778,,TRUE,
"baseline2","baseline2_036","Aff C B_1",91,"affirmative",,"conflated",,"B","car","1",,34.353715632778,,TRUE,
"baseline2","baseline2_037","Neg M E_1",10,"negative",,"manner",,"E","chair","1",,18.4089350286454,,TRUE,
"baseline2","baseline2_037","Neg P C_1",10,"negative",,"path",,"C","paper","1",,18.4089350286454,,TRUE,
"baseline2","baseline2_037","Aff 0 E_1",10,"affirmative",,"none",,"E","chair","1",,18.4089350286454,,TRUE,
"baseline2","baseline2_037","Aff P D_1",10,"affirmative",,"path",,"D","plank","1",,18.4089350286454,,TRUE,
"baseline2","baseline2_037","Neg 0 D_1",10,"negative",,"none",,"D","plank","1",,18.4089350286454,,TRUE,
"baseline2","baseline2_037","Aff 0 B_1",30,"affirmative",,"none",,"B","car","1",,18.4089350286454,,TRUE,
"baseline2","baseline2_037","Neg M A_1",30,"negative",,"manner",,"A","leaf","1",,18.4089350286454,,TRUE,
"baseline2","baseline2_037","Aff M C_1",30,"affirmative",,"manner",,"C","paper","1",,18.4089350286454,,TRUE,
"baseline2","baseline2_037","Neg C B_1",50,"negative",,"conflated",,"B","car","1",,18.4089350286454,,TRUE,
"baseline2","baseline2_037","Aff P A_1",60,"affirmative",,"path",,"A","leaf","1",,18.4089350286454,,TRUE,
"baseline2","baseline2_038","Aff C E_1",10,"affirmative",,"conflated",,"E","chair","1",,23.2417249312046,,TRUE,
"baseline2","baseline2_038","Neg P A_1",14,"negative",,"path",,"A","leaf","1",,23.2417249312046,,TRUE,
"baseline2","baseline2_038","Neg P E_1",19,"negative",,"path",,"E","chair","1",,23.2417249312046,,TRUE,
"baseline2","baseline2_038","Neg M C_1",22,"negative",,"manner",,"C","paper","1",,23.2417249312046,,TRUE,
"baseline2","baseline2_038","Aff M A_1",24,"affirmative",,"manner",,"A","leaf","1",,23.2417249312046,,TRUE,
"baseline2","baseline2_038","Neg C D_1",29,"negative",,"conflated",,"D","plank","1",,23.2417249312046,,TRUE,
"baseline2","baseline2_038","Neg 0 B_1",61,"negative",,"none",,"B","car","1",,23.2417249312046,,TRUE,
"baseline2","baseline2_038","Aff C B_1",63,"affirmative",,"conflated",,"B","car","1",,23.2417249312046,,TRUE,
"baseline2","baseline2_038","Aff P C_1",64,"affirmative",,"path",,"C","paper","1",,23.2417249312046,,TRUE,
"baseline2","baseline2_038","Aff M D_1",66,"affirmative",,"manner",,"D","plank","1",,23.2417249312046,,TRUE,
"baseline2","baseline2_039","Neg C A_1",19,"negative",,"conflated",,"A","leaf","1",,23.832750575626,,TRUE,
"baseline2","baseline2_039","Aff M B_1",21,"affirmative",,"manner",,"B","car","1",,23.832750575626,,TRUE,
"baseline2","baseline2_039","Neg C E_1",31,"negative",,"conflated",,"E","chair","1",,23.832750575626,,TRUE,
"baseline2","baseline2_039","Neg M D_1",53,"negative",,"manner",,"D","plank","1",,23.832750575626,,TRUE,
"baseline2","baseline2_039","Aff M E_1",62,"affirmative",,"manner",,"E","chair","1",,23.832750575626,,TRUE,
"baseline2","baseline2_039","Aff 0 D_1",63,"affirmative",,"none",,"D","plank","1",,23.832750575626,,TRUE,
"baseline2","baseline2_039","Neg P B_1",64,"negative",,"path",,"B","car","1",,23.832750575626,,TRUE,
"baseline2","baseline2_039","Aff 0 A_1",69,"affirmative",,"none",,"A","leaf","1",,23.832750575626,,TRUE,
"baseline2","baseline2_039","Neg 0 C_1",82,"negative",,"none",,"C","paper","1",,23.832750575626,,TRUE,
"baseline2","baseline2_039","Aff C C_1",86,"affirmative",,"conflated",,"C","paper","1",,23.832750575626,,TRUE,
"baseline2","baseline2_040","Neg P A_1",14,"negative",,"path",,"A","leaf","1",,29.5559732635479,,TRUE,
"baseline2","baseline2_040","Neg M C_1",26,"negative",,"manner",,"C","paper","1",,29.5559732635479,,TRUE,
"baseline2","baseline2_040","Aff M A_1",35,"affirmative",,"manner",,"A","leaf","1",,29.5559732635479,,TRUE,
"baseline2","baseline2_040","Neg P E_1",60,"negative",,"path",,"E","chair","1",,29.5559732635479,,TRUE,
"baseline2","baseline2_040","Aff C E_1",70,"affirmative",,"conflated",,"E","chair","1",,29.5559732635479,,TRUE,
"baseline2","baseline2_040","Aff P C_1",80,"affirmative",,"path",,"C","paper","1",,29.5559732635479,,TRUE,
"baseline2","baseline2_040","Neg C D_1",80,"negative",,"conflated",,"D","plank","1",,29.5559732635479,,TRUE,
"baseline2","baseline2_040","Aff C B_1",80,"affirmative",,"conflated",,"B","car","1",,29.5559732635479,,TRUE,
"baseline2","baseline2_040","Aff M D_1",95,"affirmative",,"manner",,"D","plank","1",,29.5559732635479,,TRUE,
"baseline2","baseline2_040","Neg 0 B_1",100,"negative",,"none",,"B","car","1",,29.5559732635479,,TRUE,
