"study_id","participant_id","trial","rating","polarity","sentence_type","gesture_type","event_type","scenario_code","scenario","scenario_suffix","modifier_order","participant_sd","exclusion_threshold","included","exclusion_reason"
"baseline1","baseline1_024","Neg M D_1",5,"negative",,,"manner","D","plank","1",,36.8275259373565,,TRUE,
"baseline1","baseline1_024","Aff 0 A_1",22,"affirmative",,,"no_motion","A","leaf","1",,36.8275259373565,,TRUE,
"baseline1","baseline1_024","Neg 0 C_1",55,"negative",,,"no_motion","C","paper","1",,36.8275259373565,,TRUE,
"baseline1","baseline1_024","Aff M B_1",57,"affirmative",,,"manner","B","car","1",,36.8275259373565,,TRUE,
"baseline1","baseline1_024","Aff P C_1",87,"affirmative",,,"path","C","paper","1",,36.8275259373565,,TRUE,
"baseline1","baseline1_024","Aff P D_1",92,"affirmative",,,"path","D","plank","1",,36.8275259373565,,TRUE,
"baseline1","baseline1_025","Neg M C_1",9,"negative",,,"manner","C","paper","1",,2.34757558155453,,TRUE,
"baseline1","baseline1_025","Aff 0 D_1",9,"affirmative",,,"no_motion","D","plank","1",,2.34757558155453,,TRUE,
"baseline1","baseline1_025","Aff C C_1",9,"affirmative",,,"conflated","C","paper","1",,2.34757558155453,,TRUE,
"baseline1","baseline1_025","Neg C A_1",9,"negative",,,"conflated","A","leaf","1",,2.34757558155453,,TRUE,
"baseline1","baseline1_025","Neg 0 B_1",11,"negative",,,"no_motion","B","car","1",,2.34757558155453,,TRUE,
"baseline1","baseline1_025","Neg C D_1",11,"negative",,,"conflated","D","plank","1",,2.34757558155453,,TRUE,
"baseline1","baseline1_025","Aff P E_1",12,"affirmative",,,"path","E","chair","1",,2.34757558155453,,TRUE,
"baseline1","baseline1_025","Aff C B_1",13,"affirmative",,,"conflated","B","car","1",,2.34757558155453,,TRUE,
"baseline1","baseline1_025","Neg M E_1",13,"negative",,,"manner","E","chair","1",,2.34757558155453,,TRUE,
"baseline1","baseline1_025","Aff M A_1",16,"affirmative",,,"manner","A","leaf","1",,2.34757558155453,,TRUE,
"baseline1","baseline1_026","Neg C E_1",0,"negative",,,"conflated","E","chair","1",,48.0929655285815,,TRUE,
"baseline1","baseline1_026","Neg P B_1",0,"negative",,,"path","B","car","1",,48.0929655285815,,TRUE,
"baseline1","baseline1_026","Neg P A_1",0,"negative",,,"path","A","leaf","1",,48.0929655285815,,TRUE,
"baseline1","baseline1_026","Aff 0 E_1",0,"affirmative",,,"no_motion","E","chair","1",,48.0929655285815,,TRUE,
"baseline1","baseline1_026","Neg M D_1",0,"negative",,,"manner","D","plank","1",,48.0929655285815,,TRUE,
"baseline1","baseline1_026","Aff 0 A_1",68,"affirmative",,,"no_motion","A","leaf","1",,48.0929655285815,,TRUE,
"baseline1","baseline1_026","Neg 0 C_1",78,"negative",,,"no_motion","C","paper","1",,48.0929655285815,,TRUE,
"baseline1","baseline1_026","Aff M B_1",100,"affirmative",,,"manner","B","car","1",,48.0929655285815,,TRUE,
"baseline1","baseline1_026","Aff P C_1",100,"affirmative",,,"path","C","paper","1",,48.0929655285815,,TRUE,
"baseline1","baseline1_026","Aff P D_1",100,"affirmative",,,"path","D","plank","1",,48.0929655285815,,TRUE,
"baseline1","baseline1_027","Aff 0 A_1",0,"affirmative",,,"no_motion","A","leaf","1",,50.8837454945639,,TRUE,
"baseline1","baseline1_027","Neg C E_1",0,"negative",,,"conflated","E","chair","1",,50.8837454945639,,TRUE,
"baseline1","baseline1_027","Neg P B_1",0,"negative",,,"path","B","car","1",,50.8837454945639,,TRUE,
"baseline1","baseline1_027","Neg P A_1",0,"negative",,,"path","A","leaf","1",,50.8837454945639,,TRUE,
"baseline1","baseline1_027","Aff 0 E_1",0,"affirmative",,,"no_motion","E","chair","1",,50.8837454945639,,TRUE,
"baseline1","baseline1_027","Neg M D_1",0,"negative",,,"manner","D","plank","1",,50.8837454945639,,TRUE,
"baseline1","baseline1_027","Aff M B_1",95,"affirmative",,,"manner","B","car","1",,50.8837454945639,,TRUE,
"baseline1","baseline1_027","Aff P C_1",99,"affirmative",,,"path","C","paper","1",,50.8837454945639,,TRUE,
"baseline1","baseline1_027","Neg 0 C_1",100,"negative",,,"no_motion","C","paper","1",,50.8837454945639,,TRUE,
"baseline1","baseline1_027","Aff P D_1",100,"affirmative",,,"path","D","plank","1",,50.8837454945639,,TRUE,
"baseline1","baseline1_028","Neg M E_1",1,"negative",,,"manner","E","chair","1",,38.7075932832019,,TRUE,
"baseline1","baseline1_028","Neg C A_1",3,"negative",,,"conflated","A","leaf","1",,38.7075932832019,,TRUE,
"baseline1","baseline1_028","Neg C D_1",10,"negative",,,"conflated","D","plank","1",,38.7075932832019,,TRUE,
"baseline1","baseline1_028","Neg M C_1",18,"negative",,,"manner","C","paper","1",,38.7075932832019,,TRUE,
"baseline1","baseline1_028","Neg 0 B_1",47,"negative",,,"no_motion","B","car","1",,38.7075932832019,,TRUE,
"baseline1","baseline1_028","Aff C B_1",59,"affirmative",,,"conflated","B","car","1",,38.7075932832019,,TRUE,
"baseline1","baseline1_028","Aff 0 D_1",63,"affirmative",,,"no_motion","D","plank","1",,38.7075932832019,,TRUE,
"baseline1","baseline1_028","Aff M A_1",92,"affirmative",,,"manner","A","leaf","1",,38.7075932832019,,TRUE,
"baseline1","baseline1_028","Aff C C_1",93,"affirmative",,,"conflated","C","paper","1",,38.7075932832019,,TRUE,
"baseline1","baseline1_028","Aff P E_1",99,"affirmative",,,"path","E","chair","1",,38.7075932832019,,TRUE,
"baseline1","baseline1_029","Neg M C_1",0,"negative",,,"manner","C","paper","1",,49.7214463005877,,TRUE,
"baseline1","baseline1_029","Aff 0 D_1",0,"affirmative",,,"no_motion","D","plank","1",,49.7214463005877,,TRUE,
"baseline1","baseline1_029","Neg C A_1",0,"negative",,,"conflated","A","leaf","1",,49.7214463005877,,TRUE,
"baseline1","baseline1_029","Neg C D_1",0,"negative",,,"conflated","D","plank","1",,49.7214463005877,,TRUE,
"baseline1","baseline1_029","Neg M E_1",0,"negative",,,"manner","E","chair","1",,49.7214463005877,,TRUE,
"baseline1","baseline1_029","Aff M A_1",50,"affirmative",,,"manner","A","leaf","1",,49.7214463005877,,TRUE,
"baseline1","baseline1_029","Neg 0 B_1",100,"negative",,,"no_motion","B","car","1",,49.7214463005877,,TRUE,
"baseline1","baseline1_029","Aff C B_1",100,"affirmative",,,"conflated","B","car","1",,49.7214463005877,,TRUE,
"baseline1","baseline1_029","Aff C C_1",100,"affirmative",,,"conflated","C","paper","1",,49.7214463005877,,TRUE,
"baseline1","baseline1_029","Aff P E_1",100,"affirmative",,,"path","E","chair","1",,49.7214463005877,,TRUE,
"baseline1","baseline1_030","Neg C D_1",0,"negative",,,"conflated","D","plank","1",,25.0944881066208,,TRUE,
"baseline1","baseline1_030","Neg M E_1",0,"negative",,,"manner","E","chair","1",,25.0944881066208,,TRUE,
"baseline1","baseline1_030","Neg C A_1",10,"negative",,,"conflated","A","leaf","1",,25.0944881066208,,TRUE,
"baseline1","baseline1_030","Neg M C_1",21,"negative",,,"manner","C","paper","1",,25.0944881066208,,TRUE,
"baseline1","baseline1_030","Neg 0 B_1",25,"negative",,,"no_motion","B","car","1",,25.0944881066208,,TRUE,
"baseline1","baseline1_030","Aff C C_1",28,"affirmative",,,"conflated","C","paper","1",,25.0944881066208,,TRUE,
"baseline1","baseline1_030","Aff C B_1",39,"affirmative",,,"conflated","B","car","1",,25.0944881066208,,TRUE,
"baseline1","baseline1_030","Aff 0 D_1",40,"affirmative",,,"no_motion","D","plank","1",,25.0944881066208,,TRUE,
"baseline1","baseline1_030","Aff M A_1",54,"affirmative",,,"manner","A","leaf","1",,25.0944881066208,,TRUE,
"baseline1","baseline1_030","Aff P E_1",81,"affirmative",,,"path","E","chair","1",,25.0944881066208,,TRUE,
"baseline1","baseline1_031","Neg C C_1",0,"negative",,,"conflated","C","paper","1",,30.9723891375672,,TRUE,
"baseline1","baseline1_031","Aff 0 C_1",0,"affirmative",,,"no_motion","C","paper","1",,30.9723891375672,,TRUE,
"baseline1","baseline1_031","Neg P D_1",0,"negative",,,"path","D","plank","1",,30.9723891375672,,TRUE,
"baseline1","baseline1_031","Neg M B_1",0,"negative",,,"manner","B","car","1",,30.9723891375672,,TRUE,
"baseline1","baseline1_031","Aff P B_1",4,"affirmative",,,"path","B","car","1",,30.9723891375672,,TRUE,
"baseline1","baseline1_031","Neg 0 E_1",12,"negative",,,"no_motion","E","chair","1",,30.9723891375672,,TRUE,
"baseline1","baseline1_031","Neg 0 A_1",49,"negative",,,"no_motion","A","leaf","1",,30.9723891375672,,TRUE,
"baseline1","baseline1_031","Aff C A_1",50,"affirmative",,,"conflated","A","leaf","1",,30.9723891375672,,TRUE,
"baseline1","baseline1_031","Aff M D_1",70,"affirmative",,,"manner","D","plank","1",,30.9723891375672,,TRUE,
"baseline1","baseline1_031","Aff M E_1",73,"affirmative",,,"manner","E","chair","1",,30.9723891375672,,TRUE,
"baseline1","baseline1_032","Aff P B_1",0,"affirmative",,,"path","B","car","1",,48.236569806182,,TRUE,
"baseline1","baseline1_032","Aff M D_1",0,"affirmative",,,"manner","D","plank","1",,48.236569806182,,TRUE,
"baseline1","baseline1_032","Aff 0 C_1",0,"affirmative",,,"no_motion","C","paper","1",,48.236569806182,,TRUE,
"baseline1","baseline1_032","Aff M E_1",0,"affirmative",,,"manner","E","chair","1",,48.236569806182,,TRUE,
"baseline1","baseline1_032","Neg P D_1",0,"negative",,,"path","D","plank","1",,48.236569806182,,TRUE,
"baseline1","baseline1_032","Neg M B_1",0,"negative",,,"manner","B","car","1",,48.236569806182,,TRUE,
"baseline1","baseline1_032","Neg C C_1",1,"negative",,,"conflated","C","paper","1",,48.236569806182,,TRUE,
"baseline1","baseline1_032","Aff C A_1",100,"affirmative",,,"conflated","A","leaf","1",,48.236569806182,,TRUE,
"baseline1","baseline1_032","Neg 0 E_1",100,"negative",,,"no_motion","E","chair","1",,48.236569806182,,TRUE,
"baseline1","baseline1_032","Neg 0 A_1",100,"negative",,,"no_motion","A","leaf","1",,48.236569806182,,TRUE,
"baseline1","baseline1_033","Neg P E_1",0,"negative",,,"path","E","chair","1",,49.6928342699204,,TRUE,
"baseline1","baseline1_033","Aff 0 B_1",0,"affirmative",,,"no_motion","B","car","1",,49.6928342699204,,TRUE,
"baseline1","baseline1_033","Neg P C_1",0,"negative",,,"path","C","paper","1",,49.6928342699204,,TRUE,
"baseline1","baseline1_033","Neg C B_1",0,"negative",,,"conflated","B","car","1",,49.6928342699204,,TRUE,
"baseline1","baseline1_033","Neg M A_1",54,"negative",,,"manner","A","leaf","1",,49.6928342699204,,TRUE,
"baseline1","baseline1_033","Aff P A_1",100,"affirmative",,,"path","A","leaf","1",,49.6928342699204,,TRUE,
"baseline1","baseline1_033","Aff C D_1",100,"affirmative",,,"conflated","D","plank","1",,49.6928342699204,,TRUE,
"baseline1","baseline1_033","Aff M C_1",100,"affirmative",,,"manner","C","paper","1",,49.6928342699204,,TRUE,
"baseline1","baseline1_033","Aff C E_1",100,"affirmative",,,"conflated","E","chair","1",,49.6928342699204,,TRUE,
"baseline1","baseline1_033","Neg 0 D_1",100,"negative",,,"no_motion","D","plank","1",,49.6928342699204,,TRUE,
"baseline1","baseline1_034","Neg P E_1",0,"negative",,,"path","E","chair","1",,43.569739753896,,TRUE,
"baseline1","baseline1_034","Neg P C_1",0,"negative",,,"path","C","paper","1",,43.569739753896,,TRUE,
"baseline1","baseline1_034","Neg C B_1",0,"negative",,,"conflated","B","car","1",,43.569739753896,,TRUE,
"baseline1","baseline1_034","Aff 0 B_1",15,"affirmative",,,"no_motion","B","car","1",,43.569739753896,,TRUE,
"baseline1","baseline1_034","Neg 0 D_1",16,"negative",,,"no_motion","D","plank","1",,43.569739753896,,TRUE,
"baseline1","baseline1_034","Neg M A_1",54,"negative",,,"manner","A","leaf","1",,43.569739753896,,TRUE,
"baseline1","baseline1_034","Aff C D_1",56,"affirmative",,,"conflated","D","plank","1",,43.569739753896,,TRUE,
"baseline1","baseline1_034","Aff P A_1",100,"affirmative",,,"path","A","leaf","1",,43.569739753896,,TRUE,
"baseline1","baseline1_034","Aff M C_1",100,"affirmative",,,"manner","C","paper","1",,43.569739753896,,TRUE,
"baseline1","baseline1_034","Aff C E_1",100,"affirmative",,,"conflated","E","chair","1",,43.569739753896,,TRUE,
"baseline1","baseline1_035","Neg C E_1",0,"negative",,,"conflated","E","chair","1",,39.2412764544908,,TRUE,
"baseline1","baseline1_035","Neg P A_1",1,"negative",,,"path","A","leaf","1",,39.2412764544908,,TRUE,
"baseline1","baseline1_035","Aff 0 A_1",3,"affirmative",,,"no_motion","A","leaf","1",,39.2412764544908,,TRUE,
"baseline1","baseline1_035","Neg P B_1",4,"negative",,,"path","B","car","1",,39.2412764544908,,TRUE,
"baseline1","baseline1_035","Aff 0 E_1",9,"affirmative",,,"no_motion","E","chair","1",,39.2412764544908,,TRUE,
"baseline1","baseline1_035","Neg M D_1",19,"negative",,,"manner","D","plank","1",,39.2412764544908,,TRUE,
"baseline1","baseline1_035","Aff P C_1",73,"affirmative",,,"path","C","paper","1",,39.2412764544908,,TRUE,
"baseline1","baseline1_035","Neg 0 C_1",75,"negative",,,"no_motion","C","paper","1",,39.2412764544908,,TRUE,
"baseline1","baseline1_035","Aff M B_1",85,"affirmative",,,"manner","B","car","1",,39.2412764544908,,TRUE,
"baseline1","baseline1_035","Aff P D_1",90,"affirmative",,,"path","D","plank","1",,39.2412764544908,,TRUE,
"baseline1","baseline1_036","Neg C C_1",0,"negative",,,"conflated","C","paper","1",,33.0939739395424,,TRUE,
"baseline1","baseline1_036","Aff 0 C_1",0,"affirmative",,,"no_motion","C","paper","1",,33.0939739395424,,TRUE,
"baseline1","baseline1_036","Neg P D_1",0,"negative",,,"path","D","plank","1",,33.0939739395424,,TRUE,
"baseline1","baseline1_036","Neg M B_1",0,"negative",,,"manner","B","car","1",,33.0939739395424,,TRUE,
"baseline1","baseline1_036","Aff P B_1",8,"affirmative",,,"path","B","car","1",,33.0939739395424,,TRUE,
"baseline1","baseline1_036","Neg 0 E_1",11,"negative",,,"no_motion","E","chair","1",,33.0939739395424,,TRUE,
"baseline1","baseline1_036","Neg 0 A_1",42,"negative",,,"no_motion","A","leaf","1",,33.0939739395424,,TRUE,
"baseline1","baseline1_036","Aff C A_1",50,"affirmative",,,"conflated","A","leaf","1",,33.0939739395424,,TRUE,
"baseline1","baseline1_036","Aff M D_1",70,"affirmative",,,"manner","D","plank","1",,33.0939739395424,,TRUE,
"baseline1","baseline1_036","Aff M E_1",88,"affirmative",,,"manner","E","chair","1",,33.0939739395424,,TRUE,
"baseline1","baseline1_037","Neg C E_1",0,"negative",,,"conflated","E","chair","1",,50.3597061151075,,TRUE,
"baseline1","baseline1_037","Neg P B_1",0,"negative",,,"path","B","car","1",,50.3597061151075,,TRUE,
"baseline1","baseline1_037","Neg P A_1",0,"negative",,,"path","A","leaf","1",,50.3597061151075,,TRUE,
"baseline1","baseline1_037","Aff 0 E_1",0,"affirmative",,,"no_motion","E","chair","1",,50.3597061151075,,TRUE,
"baseline1","baseline1_037","Neg M D_1",0,"negative",,,"manner","D","plank","1",,50.3597061151075,,TRUE,
"baseline1","baseline1_037","Aff 0 A_1",12,"affirmative",,,"no_motion","A","leaf","1",,50.3597061151075,,TRUE,
"baseline1","baseline1_037","Aff M B_1",97,"affirmative",,,"manner","B","car","1",,50.3597061151075,,TRUE,
"baseline1","baseline1_037","Neg 0 C_1",100,"negative",,,"no_motion","C","paper","1",,50.3597061151075,,TRUE,
"baseline1","baseline1_037","Aff P C_1",100,"affirmative",,,"path","C","paper","1",,50.3597061151075,,TRUE,
"baseline1","baseline1_037","Aff P D_1",100,"affirmative",,,"path","D","plank","1",,50.3597061151075,,TRUE,
"baseline1","baseline1_038","Neg P C_1",0,"negative",,,"path","C","paper","1",,48.3280456877784,,TRUE,
"baseline1","baseline1_038","Aff 0 B_1",3,"affirmative",,,"no_motion","B","car","1",,48.3280456877784,,TRUE,
"baseline1","baseline1_038","Neg M A_1",3,"negative",,,"manner","A","leaf","1",,48.3280456877784,,TRUE,
"baseline1","baseline1_038","Neg C B_1",3,"negative",,,"conflated","B","car","1",,48.3280456877784,,TRUE,
"baseline1","baseline1_038","Neg P E_1",4,"negative",,,"path","E","chair","1",,48.3280456877784,,TRUE,
"baseline1","baseline1_038","Aff P A_1",91,"affirmative",,,"path","A","leaf","1",,48.3280456877784,,TRUE,
"baseline1","baseline1_038","Aff C D_1",93,"affirmative",,,"conflated","D","plank","1",,48.3280456877784,,TRUE,
"baseline1","baseline1_038","Aff M C_1",94,"affirmative",,,"manner","C","paper","1",,48.3280456877784,,TRUE,
"baseline1","baseline1_038","Neg 0 D_1",94,"negative",,,"no_motion","D","plank","1",,48.3280456877784,,TRUE,
"baseline1","baseline1_038","Aff C E_1",99,"affirmative",,,"conflated","E","chair","1",,48.3280456877784,,TRUE,
"baseline1","baseline1_039","Neg C C_1",0,"negative",,,"conflated","C","paper","1",,47.6353043678974,,TRUE,
"baseline1","baseline1_039","Aff 0 C_1",0,"affirmative",,,"no_motion","C","paper","1",,47.6353043678974,,TRUE,
"baseline1","baseline1_039","Neg P D_1",0,"negative",,,"path","D","plank","1",,47.6353043678974,,TRUE,
"baseline1","baseline1_039","Neg M B_1",0,"negative",,,"manner","B","car","1",,47.6353043678974,,TRUE,
"baseline1","baseline1_039","Aff P B_1",65,"affirmative",,,"path","B","car","1",,47.6353043678974,,TRUE,
"baseline1","baseline1_039","Aff M D_1",75,"affirmative",,,"manner","D","plank","1",,47.6353043678974,,TRUE,
"baseline1","baseline1_039","Aff C A_1",97,"affirmative",,,"conflated","A","leaf","1",,47.6353043678974,,TRUE,
"baseline1","baseline1_039","Neg 0 E_1",100,"negative",,,"no_motion","E","chair","1",,47.6353043678974,,TRUE,
"baseline1","baseline1_039","Neg 0 A_1",100,"negative",,,"no_motion","A","leaf","1",,47.6353043678974,,TRUE,
"baseline1","baseline1_039","Aff M E_1",100,"affirmative",,,"manner","E","chair","1",,47.6353043678974,,TRUE,
"baseline1","baseline1_040","Aff 0 A_1",0,"affirmative",,,"no_motion","A","leaf","1",,44.724465092137,,TRUE,
"baseline1","baseline1_040","Neg C E_1",0,"negative",,,"conflated","E","chair","1",,44.724465092137,,TRUE,
"baseline1","baseline1_040","Neg P B_1",0,"negative",,,"path","B","car","1",,44.724465092137,,TRUE,
"baseline1","baseline1_040","Neg P A_1",0,"negative",,,"path","A","leaf","1",,44.724465092137,,TRUE,
"baseline1","baseline1_040","Aff 0 E_1",0,"affirmative",,,"no_motion","E","chair","1",,44.724465092137,,TRUE,
"baseline1","baseline1_040","Neg M D_1",0,"negative",,,"manner","D","plank","1",,44.724465092137,,TRUE,
"baseline1","baseline1_040","Neg 0 C_1",60,"negative",,,"no_motion","C","paper","1",,44.724465092137,,TRUE,
"baseline1","baseline1_040","Aff M B_1",75,"affirmative",,,"manner","B","car","1",,44.724465092137,,TRUE,
"baseline1","baseline1_040","Aff P C_1",100,"affirmative",,,"path","C","paper","1",,44.724465092137,,TRUE,
"baseline1","baseline1_040","Aff P D_1",100,"affirmative",,,"path","D","plank","1",,44.724465092137,,TRUE,
