"study_id","participant_id","trial","rating","polarity","sentence_type","gesture_type","event_type","scenario_code","scenario","scenario_suffix","modifier_order","participant_sd","exclusion_threshold","included","exclusion_reason"
"exp1","exp1_150","Neg P 0 A_1",100,"negative","path",,"no_motion","A","leaf","1","path_before_manner",48.8159033947178,15.6688186742463,TRUE,
"exp1","exp1_150","Aff P P D_1",100,"affirmative","path",,"path","D","plank","1","path_before_manner",48.8159033947178,15.6688186742463,TRUE,
"exp1","exp1_150","Aff M C A_1",95,"affirmative","manner",,"conflated","A","leaf","1","path_before_manner",48.8159033947178,15.6688186742463,TRUE,
"exp1","exp1_150","Aff P C B_1",93,"affirmative","path",,"conflated","B","car","1","path_before_manner",48.8159033947178,15.6688186742463,TRUE,
"exp1","exp1_150","Aff C C B_1",92,"affirmative","conflated",,"conflated","B","car","1","path_before_manner",48.8159033947178,15.6688186742463,TRUE,
"exp1","exp1_150","Aff C P C_1",77,"affirmative","conflated",,"path","C","paper","1","path_before_manner",48.8159033947178,15.6688186742463,TRUE,
"exp1","exp1_150","Neg M M E_1",0,"negative","manner",,"manner","E","chair","1","path_before_manner",48.8159033947178,15.6688186742463,TRUE,
"exp1","exp1_150","Neg P M D_1",0,"negative","path",,"manner","D","plank","1","path_before_manner",48.8159033947178,15.6688186742463,TRUE,
"exp1","exp1_150","Neg C M B_1",0,"negative","conflated",,"manner","B","car","1","path_before_manner",48.8159033947178,15.6688186742463,TRUE,
"exp1","exp1_150","Aff C 0 C_1",0,"affirmative","conflated",,"no_motion","C","paper","1","path_before_manner",48.8159033947178,15.6688186742463,TRUE,
"exp1","exp1_150","Neg M C E_1",0,"negative","manner",,"conflated","E","chair","1","path_before_manner",48.8159033947178,15.6688186742463,TRUE,
"exp1","exp1_150","Aff M 0 D_1",0,"affirmative","manner",,"no_motion","D","plank","1","path_before_manner",48.8159033947178,15.6688186742463,TRUE,
"exp1","exp1_149","Aff M M E_1",100,"affirmative","manner",,"manner","E","chair","1","path_before_manner",38.2054850893048,15.6688186742463,TRUE,
"exp1","exp1_149","Neg M 0 B_1",80,"negative","manner",,"no_motion","B","car","1","path_before_manner",38.2054850893048,15.6688186742463,TRUE,
"exp1","exp1_149","Aff P M B_1",75,"affirmative","path",,"manner","B","car","1","path_before_manner",38.2054850893048,15.6688186742463,TRUE,
"exp1","exp1_149","Aff P 0 D_1",65,"affirmative","path",,"no_motion","D","plank","1","path_before_manner",38.2054850893048,15.6688186742463,TRUE,
"exp1","exp1_149","Aff C M D_1",60,"affirmative","conflated",,"manner","D","plank","1","path_before_manner",38.2054850893048,15.6688186742463,TRUE,
"exp1","exp1_149","Neg M P C_1",60,"negative","manner",,"path","C","paper","1","path_before_manner",38.2054850893048,15.6688186742463,TRUE,
"exp1","exp1_149","Aff M P C_1",55,"affirmative","manner",,"path","C","paper","1","path_before_manner",38.2054850893048,15.6688186742463,TRUE,
"exp1","exp1_149","Neg C C A_1",0,"negative","conflated",,"conflated","A","leaf","1","path_before_manner",38.2054850893048,15.6688186742463,TRUE,
"exp1","exp1_149","Neg C 0 C_1",0,"negative","conflated",,"no_motion","C","paper","1","path_before_manner",38.2054850893048,15.6688186742463,TRUE,
"exp1","exp1_149","Neg P C E_1",0,"negative","path",,"conflated","E","chair","1","path_before_manner",38.2054850893048,15.6688186742463,TRUE,
"exp1","exp1_149","Neg P P E_1",0,"negative","path",,"path","E","chair","1","path_before_manner",38.2054850893048,15.6688186742463,TRUE,
"exp1","exp1_149","Neg C P A_1",0,"negative","conflated",,"path","A","leaf","1","path_before_manner",38.2054850893048,15.6688186742463,TRUE,
"exp1","exp1_148","Neg C 0 A_1",100,"negative","conflated",,"no_motion","A","leaf","1","path_before_manner",48.0967301855901,15.6688186742463,TRUE,
"exp1","exp1_148","Neg M 0 E_1",100,"negative","manner",,"no_motion","E","chair","1","path_before_manner",48.0967301855901,15.6688186742463,TRUE,
"exp1","exp1_148","Aff M M C_1",100,"affirmative","manner",,"manner","C","paper","1","path_before_manner",48.0967301855901,15.6688186742463,TRUE,
"exp1","exp1_148","Neg C P D_1",95,"negative","conflated",,"path","D","plank","1","path_before_manner",48.0967301855901,15.6688186742463,TRUE,
"exp1","exp1_148","Neg M P A_1",90,"negative","manner",,"path","A","leaf","1","path_before_manner",48.0967301855901,15.6688186742463,TRUE,
"exp1","exp1_148","Aff C M B_1",13,"affirmative","conflated",,"manner","B","car","1","path_before_manner",48.0967301855901,15.6688186742463,TRUE,
"exp1","exp1_148","Neg P C C_1",8,"negative","path",,"conflated","C","paper","1","path_before_manner",48.0967301855901,15.6688186742463,TRUE,
"exp1","exp1_148","Aff M P A_1",3,"affirmative","manner",,"path","A","leaf","1","path_before_manner",48.0967301855901,15.6688186742463,TRUE,
"exp1","exp1_148","Neg P P C_1",3,"negative","path",,"path","C","paper","1","path_before_manner",48.0967301855901,15.6688186742463,TRUE,
"exp1","exp1_148","Neg C C D_1",1,"negative","conflated",,"conflated","D","plank","1","path_before_manner",48.0967301855901,15.6688186742463,TRUE,
"exp1","exp1_148","Aff P 0 B_1",0,"affirmative","path",,"no_motion","B","car","1","path_before_manner",48.0967301855901,15.6688186742463,TRUE,
"exp1","exp1_148","Aff P M E_1",0,"affirmative","path",,"manner","E","chair","1","path_before_manner",48.0967301855901,15.6688186742463,TRUE,
"exp1","exp1_147","Aff P C A_1",100,"affirmative","path",,"conflated","A","leaf","1","path_before_manner",50.2667882403481,15.6688186742463,TRUE,
"exp1","exp1_147","Aff M C E_1",100,"affirmative","manner",,"conflated","E","chair","1","path_before_manner",50.2667882403481,15.6688186742463,TRUE,
"exp1","exp1_147","Neg P M C_1",100,"negative","path",,"manner","C","paper","1","path_before_manner",50.2667882403481,15.6688186742463,TRUE,
"exp1","exp1_147","Aff P P C_1",100,"affirmative","path",,"path","C","paper","1","path_before_manner",50.2667882403481,15.6688186742463,TRUE,
"exp1","exp1_147","Aff C C A_1",100,"affirmative","conflated",,"conflated","A","leaf","1","path_before_manner",50.2667882403481,15.6688186742463,TRUE,
"exp1","exp1_147","Neg M M D_1",15,"negative","manner",,"manner","D","plank","1","path_before_manner",50.2667882403481,15.6688186742463,TRUE,
"exp1","exp1_147","Aff C P B_1",4,"affirmative","conflated",,"path","B","car","1","path_before_manner",50.2667882403481,15.6688186742463,TRUE,
"exp1","exp1_147","Aff C 0 B_1",0,"affirmative","conflated",,"no_motion","B","car","1","path_before_manner",50.2667882403481,15.6688186742463,TRUE,
"exp1","exp1_147","Aff M 0 C_1",0,"affirmative","manner",,"no_motion","C","paper","1","path_before_manner",50.2667882403481,15.6688186742463,TRUE,
"exp1","exp1_147","Neg P 0 E_1",0,"negative","path",,"no_motion","E","chair","1","path_before_manner",50.2667882403481,15.6688186742463,TRUE,
"exp1","exp1_147","Neg M C D_1",0,"negative","manner",,"conflated","D","plank","1","path_before_manner",50.2667882403481,15.6688186742463,TRUE,
"exp1","exp1_147","Neg C M A_1",0,"negative","conflated",,"manner","A","leaf","1","path_before_manner",50.2667882403481,15.6688186742463,TRUE,
"exp1","exp1_146","Aff C 0 B_1",75,"affirmative","conflated",,"no_motion","B","car","1","path_before_manner",26.3420104614571,15.6688186742463,TRUE,
"exp1","exp1_146","Aff M C E_1",72,"affirmative","manner",,"conflated","E","chair","1","path_before_manner",26.3420104614571,15.6688186742463,TRUE,
"exp1","exp1_146","Aff P P C_1",67,"affirmative","path",,"path","C","paper","1","path_before_manner",26.3420104614571,15.6688186742463,TRUE,
"exp1","exp1_146","Aff C C A_1",63,"affirmative","conflated",,"conflated","A","leaf","1","path_before_manner",26.3420104614571,15.6688186742463,TRUE,
"exp1","exp1_146","Neg M M D_1",50,"negative","manner",,"manner","D","plank","1","path_before_manner",26.3420104614571,15.6688186742463,TRUE,
"exp1","exp1_146","Aff M 0 C_1",50,"affirmative","manner",,"no_motion","C","paper","1","path_before_manner",26.3420104614571,15.6688186742463,TRUE,
"exp1","exp1_146","Neg P M C_1",50,"negative","path",,"manner","C","paper","1","path_before_manner",26.3420104614571,15.6688186742463,TRUE,
"exp1","exp1_146","Aff P C A_1",50,"affirmative","path",,"conflated","A","leaf","1","path_before_manner",26.3420104614571,15.6688186742463,TRUE,
"exp1","exp1_146","Aff C P B_1",25,"affirmative","conflated",,"path","B","car","1","path_before_manner",26.3420104614571,15.6688186742463,TRUE,
"exp1","exp1_146","Neg P 0 E_1",19,"negative","path",,"no_motion","E","chair","1","path_before_manner",26.3420104614571,15.6688186742463,TRUE,
"exp1","exp1_146","Neg C M A_1",0,"negative","conflated",,"manner","A","leaf","1","path_before_manner",26.3420104614571,15.6688186742463,TRUE,
"exp1","exp1_146","Neg M C D_1",0,"negative","manner",,"conflated","D","plank","1","path_before_manner",26.3420104614571,15.6688186742463,TRUE,
"exp1","exp1_145","Neg C 0 E_1",97,"negative","conflated",,"no_motion","E","chair","1","path_before_manner",43.5103610092069,15.6688186742463,TRUE,
"exp1","exp1_145","Aff P M D_1",95,"affirmative","path",,"manner","D","plank","1","path_before_manner",43.5103610092069,15.6688186742463,TRUE,
"exp1","exp1_145","Aff M M B_1",95,"affirmative","manner",,"manner","B","car","1","path_before_manner",43.5103610092069,15.6688186742463,TRUE,
"exp1","exp1_145","Neg M 0 D_1",81,"negative","manner",,"no_motion","D","plank","1","path_before_manner",43.5103610092069,15.6688186742463,TRUE,
"exp1","exp1_145","Neg P C B_1",50,"negative","path",,"conflated","B","car","1","path_before_manner",43.5103610092069,15.6688186742463,TRUE,
"exp1","exp1_145","Neg C P C_1",9,"negative","conflated",,"path","C","paper","1","path_before_manner",43.5103610092069,15.6688186742463,TRUE,
"exp1","exp1_145","Neg P P B_1",8,"negative","path",,"path","B","car","1","path_before_manner",43.5103610092069,15.6688186742463,TRUE,
"exp1","exp1_145","Aff P 0 A_1",1,"affirmative","path",,"no_motion","A","leaf","1","path_before_manner",43.5103610092069,15.6688186742463,TRUE,
"exp1","exp1_145","Neg M P E_1",0,"negative","manner",,"path","E","chair","1","path_before_manner",43.5103610092069,15.6688186742463,TRUE,
"exp1","exp1_145","Aff M P E_1",0,"affirmative","manner",,"path","E","chair","1","path_before_manner",43.5103610092069,15.6688186742463,TRUE,
"exp1","exp1_145","Aff C M A_1",0,"affirmative","conflated",,"manner","A","leaf","1","path_before_manner",43.5103610092069,15.6688186742463,TRUE,
"exp1","exp1_145","Neg C C C_1",0,"negative","conflated",,"conflated","C","paper","1","path_before_manner",43.5103610092069,15.6688186742463,TRUE,
"exp1","exp1_144","Aff P P B_1",72,"affirmative","path",,"path","B","car","1","path_before_manner",27.2334186416082,15.6688186742463,TRUE,
"exp1","exp1_144","Aff C C E_1",69,"affirmative","conflated",,"conflated","E","chair","1","path_before_manner",27.2334186416082,15.6688186742463,TRUE,
"exp1","exp1_144","Neg P M B_1",60,"negative","path",,"manner","B","car","1","path_before_manner",27.2334186416082,15.6688186742463,TRUE,
"exp1","exp1_144","Aff P C E_1",40,"affirmative","path",,"conflated","E","chair","1","path_before_manner",27.2334186416082,15.6688186742463,TRUE,
"exp1","exp1_144","Neg M C C_1",15,"negative","manner",,"conflated","C","paper","1","path_before_manner",27.2334186416082,15.6688186742463,TRUE,
"exp1","exp1_144","Aff M C D_1",14,"affirmative","manner",,"conflated","D","plank","1","path_before_manner",27.2334186416082,15.6688186742463,TRUE,
"exp1","exp1_144","Aff C P A_1",10,"affirmative","conflated",,"path","A","leaf","1","path_before_manner",27.2334186416082,15.6688186742463,TRUE,
"exp1","exp1_144","Neg C M E_1",7,"negative","conflated",,"manner","E","chair","1","path_before_manner",27.2334186416082,15.6688186742463,TRUE,
"exp1","exp1_144","Neg M M C_1",7,"negative","manner",,"manner","C","paper","1","path_before_manner",27.2334186416082,15.6688186742463,TRUE,
"exp1","exp1_144","Neg P 0 D_1",6,"negative","path",,"no_motion","D","plank","1","path_before_manner",27.2334186416082,15.6688186742463,TRUE,
"exp1","exp1_144","Aff M 0 B_1",3,"affirmative","manner",,"no_motion","B","car","1","path_before_manner",27.2334186416082,15.6688186742463,TRUE,
"exp1","exp1_144","Aff C 0 A_1",0,"affirmative","conflated",,"no_motion","A","leaf","1","path_before_manner",27.2334186416082,15.6688186742463,TRUE,
"exp1","exp1_143","Aff M M A_1",100,"affirmative","manner",,"manner","A","leaf","1","path_before_manner",41.5724996514851,15.6688186742463,TRUE,
"exp1","exp1_143","Neg C C B_1",100,"negative","conflated",,"conflated","B","car","1","path_before_manner",41.5724996514851,15.6688186742463,TRUE,
"exp1","exp1_143","Neg M 0 C_1",88,"negative","manner",,"no_motion","C","paper","1","path_before_manner",41.5724996514851,15.6688186742463,TRUE,
"exp1","exp1_143","Neg M P D_1",87,"negative","manner",,"path","D","plank","1","path_before_manner",41.5724996514851,15.6688186742463,TRUE,
"exp1","exp1_143","Aff C M E_1",70,"affirmative","conflated",,"manner","E","chair","1","path_before_manner",41.5724996514851,15.6688186742463,TRUE,
"exp1","exp1_143","Neg C 0 D_1",40,"negative","conflated",,"no_motion","D","plank","1","path_before_manner",41.5724996514851,15.6688186742463,TRUE,
"exp1","exp1_143","Neg C P B_1",40,"negative","conflated",,"path","B","car","1","path_before_manner",41.5724996514851,15.6688186742463,TRUE,
"exp1","exp1_143","Neg P C A_1",21,"negative","path",,"conflated","A","leaf","1","path_before_manner",41.5724996514851,15.6688186742463,TRUE,
"exp1","exp1_143","Aff P M C_1",0,"affirmative","path",,"manner","C","paper","1","path_before_manner",41.5724996514851,15.6688186742463,TRUE,
"exp1","exp1_143","Neg P P A_1",0,"negative","path",,"path","A","leaf","1","path_before_manner",41.5724996514851,15.6688186742463,TRUE,
"exp1","exp1_143","Aff M P D_1",0,"affirmative","manner",,"path","D","plank","1","path_before_manner",41.5724996514851,15.6688186742463,TRUE,
"exp1","exp1_143","Aff P 0 E_1",0,"affirmative","path",,"no_motion","E","chair","1","path_before_manner",41.5724996514851,15.6688186742463,TRUE,
"exp1","exp1_142","Neg M 0 E_1",100,"negative","manner",,"no_motion","E","chair","1","path_before_manner",45.7724113016087,15.6688186742463,TRUE,
"exp1","exp1_142","Aff M M C_1",100,"affirmative","manner",,"manner","C","paper","1","path_before_manner",45.7724113016087,15.6688186742463,TRUE,
"exp1","exp1_142","Neg C 0 A_1",100,"negative","conflated",,"no_motion","A","leaf","1","path_before_manner",45.7724113016087,15.6688186742463,TRUE,
"exp1","exp1_142","Aff C M B_1",95,"affirmative","conflated",,"manner","B","car","1","path_before_manner",45.7724113016087,15.6688186742463,TRUE,
"exp1","exp1_142","Neg M P A_1",82,"negative","manner",,"path","A","leaf","1","path_before_manner",45.7724113016087,15.6688186742463,TRUE,
"exp1","exp1_142","Aff P 0 B_1",28,"affirmative","path",,"no_motion","B","car","1","path_before_manner",45.7724113016087,15.6688186742463,TRUE,
"exp1","exp1_142","Neg C P D_1",20,"negative","conflated",,"path","D","plank","1","path_before_manner",45.7724113016087,15.6688186742463,TRUE,
"exp1","exp1_142","Aff M P A_1",12,"affirmative","manner",,"path","A","leaf","1","path_before_manner",45.7724113016087,15.6688186742463,TRUE,
"exp1","exp1_142","Neg C C D_1",0,"negative","conflated",,"conflated","D","plank","1","path_before_manner",45.7724113016087,15.6688186742463,TRUE,
"exp1","exp1_142","Neg P C C_1",0,"negative","path",,"conflated","C","paper","1","path_before_manner",45.7724113016087,15.6688186742463,TRUE,
"exp1","exp1_142","Neg P P C_1",0,"negative","path",,"path","C","paper","1","path_before_manner",45.7724113016087,15.6688186742463,TRUE,
"exp1","exp1_142","Aff P M E_1",0,"affirmative","path",,"manner","E","chair","1","path_before_manner",45.7724113016087,15.6688186742463,TRUE,
"exp1","exp1_141","Aff M C A_1",100,"affirmative","manner",,"conflated","A","leaf","1","path_before_manner",45.6933122883293,15.6688186742463,TRUE,
"exp1","exp1_141","Aff P P D_1",100,"affirmative","path",,"path","D","plank","1","path_before_manner",45.6933122883293,15.6688186742463,TRUE,
"exp1","exp1_141","Aff P C B_1",100,"affirmative","path",,"conflated","B","car","1","path_before_manner",45.6933122883293,15.6688186742463,TRUE,
"exp1","exp1_141","Neg P 0 A_1",100,"negative","path",,"no_motion","A","leaf","1","path_before_manner",45.6933122883293,15.6688186742463,TRUE,
"exp1","exp1_141","Aff C C B_1",100,"affirmative","conflated",,"conflated","B","car","1","path_before_manner",45.6933122883293,15.6688186742463,TRUE,
"exp1","exp1_141","Aff C P C_1",50,"affirmative","conflated",,"path","C","paper","1","path_before_manner",45.6933122883293,15.6688186742463,TRUE,
"exp1","exp1_141","Neg C M B_1",40,"negative","conflated",,"manner","B","car","1","path_before_manner",45.6933122883293,15.6688186742463,TRUE,
"exp1","exp1_141","Neg P M D_1",30,"negative","path",,"manner","D","plank","1","path_before_manner",45.6933122883293,15.6688186742463,TRUE,
"exp1","exp1_141","Neg M M E_1",0,"negative","manner",,"manner","E","chair","1","path_before_manner",45.6933122883293,15.6688186742463,TRUE,
"exp1","exp1_141","Aff M 0 D_1",0,"affirmative","manner",,"no_motion","D","plank","1","path_before_manner",45.6933122883293,15.6688186742463,TRUE,
"exp1","exp1_141","Neg M C E_1",0,"negative","manner",,"conflated","E","chair","1","path_before_manner",45.6933122883293,15.6688186742463,TRUE,
"exp1","exp1_141","Aff C 0 C_1",0,"affirmative","conflated",,"no_motion","C","paper","1","path_before_manner",45.6933122883293,15.6688186742463,TRUE,
"exp1","exp1_140","Aff C C E_1",93,"affirmative","conflated",,"conflated","E","chair","1","path_before_manner",40.698075302566,15.6688186742463,TRUE,
"exp1","exp1_140","Aff M C D_1",93,"affirmative","manner",,"conflated","D","plank","1","path_before_manner",40.698075302566,15.6688186742463,TRUE,
"exp1","exp1_140","Neg P 0 D_1",88,"negative","path",,"no_motion","D","plank","1","path_before_manner",40.698075302566,15.6688186742463,TRUE,
"exp1","exp1_140","Neg M C C_1",85,"negative","manner",,"conflated","C","paper","1","path_before_manner",40.698075302566,15.6688186742463,TRUE,
"exp1","exp1_140","Neg M M C_1",84,"negative","manner",,"manner","C","paper","1","path_before_manner",40.698075302566,15.6688186742463,TRUE,
"exp1","exp1_140","Aff P P B_1",82,"affirmative","path",,"path","B","car","1","path_before_manner",40.698075302566,15.6688186742463,TRUE,
"exp1","exp1_140","Neg C M E_1",16,"negative","conflated",,"manner","E","chair","1","path_before_manner",40.698075302566,15.6688186742463,TRUE,
"exp1","exp1_140","Aff P C E_1",15,"affirmative","path",,"conflated","E","chair","1","path_before_manner",40.698075302566,15.6688186742463,TRUE,
"exp1","exp1_140","Aff M 0 B_1",12,"affirmative","manner",,"no_motion","B","car","1","path_before_manner",40.698075302566,15.6688186742463,TRUE,
"exp1","exp1_140","Neg P M B_1",10,"negative","path",,"manner","B","car","1","path_before_manner",40.698075302566,15.6688186742463,TRUE,
"exp1","exp1_140","Aff C P A_1",8,"affirmative","conflated",,"path","A","leaf","1","path_before_manner",40.698075302566,15.6688186742463,TRUE,
"exp1","exp1_140","Aff C 0 A_1",0,"affirmative","conflated",,"no_motion","A","leaf","1","path_before_manner",40.698075302566,15.6688186742463,TRUE,
"exp1","exp1_139","Aff P P A_6",100,"affirmative","path",,"path","A","leaf","6","path_before_manner",42.3451725272626,15.6688186742463,TRUE,
"exp1","exp1_139","Aff P C D_1",95,"affirmative","path",,"conflated","D","plank","1","path_before_manner",42.3451725272626,15.6688186742463,TRUE,
"exp1","exp1_139","Aff M C C_1",90,"affirmative","manner",,"conflated","C","paper","1","path_before_manner",42.3451725272626,15.6688186742463,TRUE,
"exp1","exp1_139","Aff M 0 A_1",80,"affirmative","manner",,"no_motion","A","leaf","1","path_before_manner",42.3451725272626,15.6688186742463,TRUE,
"exp1","exp1_139","Neg P 0 C_1",71,"negative","path",,"no_motion","C","paper","1","path_before_manner",42.3451725272626,15.6688186742463,TRUE,
"exp1","exp1_139","Aff C C D_1",70,"affirmative","conflated",,"conflated","D","plank","1","path_before_manner",42.3451725272626,15.6688186742463,TRUE,
"exp1","exp1_139","Aff C 0 E_1",27,"affirmative","conflated",,"no_motion","E","chair","1","path_before_manner",42.3451725272626,15.6688186742463,TRUE,
"exp1","exp1_139","Neg C M C_1",10,"negative","conflated",,"manner","C","paper","1","path_before_manner",42.3451725272626,15.6688186742463,TRUE,
"exp1","exp1_139","Neg P M A_1",0,"negative","path",,"manner","A","leaf","1","path_before_manner",42.3451725272626,15.6688186742463,TRUE,
"exp1","exp1_139","Aff C P E_1",0,"affirmative","conflated",,"path","E","chair","1","path_before_manner",42.3451725272626,15.6688186742463,TRUE,
"exp1","exp1_139","Neg M C B_1",0,"negative","manner",,"conflated","B","car","1","path_before_manner",42.3451725272626,15.6688186742463,TRUE,
"exp1","exp1_139","Neg M M B_1",0,"negative","manner",,"manner","B","car","1","path_before_manner",42.3451725272626,15.6688186742463,TRUE,
"exp1","exp1_138","Aff M M C_1",86,"affirmative","manner",,"manner","C","paper","1","path_before_manner",34.1516227042484,15.6688186742463,TRUE,
"exp1","exp1_138","Aff P M E_1",85,"affirmative","path",,"manner","E","chair","1","path_before_manner",34.1516227042484,15.6688186742463,TRUE,
"exp1","exp1_138","Aff M P A_1",73,"affirmative","manner",,"path","A","leaf","1","path_before_manner",34.1516227042484,15.6688186742463,TRUE,
"exp1","exp1_138","Aff P 0 B_1",69,"affirmative","path",,"no_motion","B","car","1","path_before_manner",34.1516227042484,15.6688186742463,TRUE,
"exp1","exp1_138","Aff C M B_1",22,"affirmative","conflated",,"manner","B","car","1","path_before_manner",34.1516227042484,15.6688186742463,TRUE,
"exp1","exp1_138","Neg C 0 A_1",18,"negative","conflated",,"no_motion","A","leaf","1","path_before_manner",34.1516227042484,15.6688186742463,TRUE,
"exp1","exp1_138","Neg P P C_1",16,"negative","path",,"path","C","paper","1","path_before_manner",34.1516227042484,15.6688186742463,TRUE,
"exp1","exp1_138","Neg M P A_1",11,"negative","manner",,"path","A","leaf","1","path_before_manner",34.1516227042484,15.6688186742463,TRUE,
"exp1","exp1_138","Neg C P D_1",10,"negative","conflated",,"path","D","plank","1","path_before_manner",34.1516227042484,15.6688186742463,TRUE,
"exp1","exp1_138","Neg M 0 E_1",5,"negative","manner",,"no_motion","E","chair","1","path_before_manner",34.1516227042484,15.6688186742463,TRUE,
"exp1","exp1_138","Neg P C C_1",3,"negative","path",,"conflated","C","paper","1","path_before_manner",34.1516227042484,15.6688186742463,TRUE,
"exp1","exp1_138","Neg C C D_1",0,"negative","conflated",,"conflated","D","plank","1","path_before_manner",34.1516227042484,15.6688186742463,TRUE,
"exp1","exp1_137","Aff P 0 B_1",75,"affirmative","path",,"no_motion","B","car","1","path_before_manner",9.40462490995625,15.6688186742463,FALSE,"low_response_variability"
"exp1","exp1_137","Aff C M B_1",65,"affirmative","conflated",,"manner","B","car","1","path_before_manner",9.40462490995625,15.6688186742463,FALSE,"low_response_variability"
"exp1","exp1_137","Neg C C D_1",60,"negative","conflated",,"conflated","D","plank","1","path_before_manner",9.40462490995625,15.6688186742463,FALSE,"low_response_variability"
"exp1","exp1_137","Aff P M E_1",55,"affirmative","path",,"manner","E","chair","1","path_before_manner",9.40462490995625,15.6688186742463,FALSE,"low_response_variability"
"exp1","exp1_137","Aff M P A_1",55,"affirmative","manner",,"path","A","leaf","1","path_before_manner",9.40462490995625,15.6688186742463,FALSE,"low_response_variability"
"exp1","exp1_137","Neg M P A_1",55,"negative","manner",,"path","A","leaf","1","path_before_manner",9.40462490995625,15.6688186742463,FALSE,"low_response_variability"
"exp1","exp1_137","Neg P C C_1",55,"negative","path",,"conflated","C","paper","1","path_before_manner",9.40462490995625,15.6688186742463,FALSE,"low_response_variability"
"exp1","exp1_137","Neg C P D_1",55,"negative","conflated",,"path","D","plank","1","path_before_manner",9.40462490995625,15.6688186742463,FALSE,"low_response_variability"
"exp1","exp1_137","Aff M M C_1",55,"affirmative","manner",,"manner","C","paper","1","path_before_manner",9.40462490995625,15.6688186742463,FALSE,"low_response_variability"
"exp1","exp1_137","Neg P P C_1",55,"negative","path",,"path","C","paper","1","path_before_manner",9.40462490995625,15.6688186742463,FALSE,"low_response_variability"
"exp1","exp1_137","Neg M 0 E_1",40,"negative","manner",,"no_motion","E","chair","1","path_before_manner",9.40462490995625,15.6688186742463,FALSE,"low_response_variability"
"exp1","exp1_137","Neg C 0 A_1",40,"negative","conflated",,"no_motion","A","leaf","1","path_before_manner",9.40462490995625,15.6688186742463,FALSE,"low_response_variability"
"exp1","exp1_136","Aff C C B_1",100,"affirmative","conflated",,"conflated","B","car","1","path_before_manner",49.2365963917331,15.6688186742463,TRUE,
"exp1","exp1_136","Aff M C A_1",100,"affirmative","manner",,"conflated","A","leaf","1","path_before_manner",49.2365963917331,15.6688186742463,TRUE,
"exp1","exp1_136","Aff P C B_1",100,"affirmative","path",,"conflated","B","car","1","path_before_manner",49.2365963917331,15.6688186742463,TRUE,
"exp1","exp1_136","Neg P 0 A_1",100,"negative","path",,"no_motion","A","leaf","1","path_before_manner",49.2365963917331,15.6688186742463,TRUE,
"exp1","exp1_136","Neg M M E_1",0,"negative","manner",,"manner","E","chair","1","path_before_manner",49.2365963917331,15.6688186742463,TRUE,
"exp1","exp1_136","Aff M 0 D_1",0,"affirmative","manner",,"no_motion","D","plank","1","path_before_manner",49.2365963917331,15.6688186742463,TRUE,
"exp1","exp1_136","Neg M C E_1",0,"negative","manner",,"conflated","E","chair","1","path_before_manner",49.2365963917331,15.6688186742463,TRUE,
"exp1","exp1_136","Aff C 0 C_1",0,"affirmative","conflated",,"no_motion","C","paper","1","path_before_manner",49.2365963917331,15.6688186742463,TRUE,
"exp1","exp1_136","Neg P M D_1",0,"negative","path",,"manner","D","plank","1","path_before_manner",49.2365963917331,15.6688186742463,TRUE,
"exp1","exp1_136","Neg C M B_1",0,"negative","conflated",,"manner","B","car","1","path_before_manner",49.2365963917331,15.6688186742463,TRUE,
"exp1","exp1_136","Aff C P C_1",0,"affirmative","conflated",,"path","C","paper","1","path_before_manner",49.2365963917331,15.6688186742463,TRUE,
"exp1","exp1_136","Aff P P D_1",0,"affirmative","path",,"path","D","plank","1","path_before_manner",49.2365963917331,15.6688186742463,TRUE,
"exp1","exp1_135","Aff M C E_1",92,"affirmative","manner",,"conflated","E","chair","1","path_before_manner",44.9183602874046,15.6688186742463,TRUE,
"exp1","exp1_135","Aff P P C_1",90,"affirmative","path",,"path","C","paper","1","path_before_manner",44.9183602874046,15.6688186742463,TRUE,
"exp1","exp1_135","Aff P C A_1",87,"affirmative","path",,"conflated","A","leaf","1","path_before_manner",44.9183602874046,15.6688186742463,TRUE,
"exp1","exp1_135","Aff C C A_1",85,"affirmative","conflated",,"conflated","A","leaf","1","path_before_manner",44.9183602874046,15.6688186742463,TRUE,
"exp1","exp1_135","Neg P 0 E_1",84,"negative","path",,"no_motion","E","chair","1","path_before_manner",44.9183602874046,15.6688186742463,TRUE,
"exp1","exp1_135","Neg P M C_1",82,"negative","path",,"manner","C","paper","1","path_before_manner",44.9183602874046,15.6688186742463,TRUE,
"exp1","exp1_135","Aff C P B_1",5,"affirmative","conflated",,"path","B","car","1","path_before_manner",44.9183602874046,15.6688186742463,TRUE,
"exp1","exp1_135","Neg M C D_1",0,"negative","manner",,"conflated","D","plank","1","path_before_manner",44.9183602874046,15.6688186742463,TRUE,
"exp1","exp1_135","Neg C M A_1",0,"negative","conflated",,"manner","A","leaf","1","path_before_manner",44.9183602874046,15.6688186742463,TRUE,
"exp1","exp1_135","Aff C 0 B_1",0,"affirmative","conflated",,"no_motion","B","car","1","path_before_manner",44.9183602874046,15.6688186742463,TRUE,
"exp1","exp1_135","Neg M M D_1",0,"negative","manner",,"manner","D","plank","1","path_before_manner",44.9183602874046,15.6688186742463,TRUE,
