"term","Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",-0.326453469983724,0.0668138668462259,-4.88601371830591,1.02898031792522e-06
"polarity1",1.68437664046007,0.103496901664713,16.2746576309768,1.49352478542715e-59
"event_type1",0.0409466015193383,0.0936769686481325,0.437104254228604,0.662035742178957
"event_type2",-0.0634115632184335,0.0949233208380724,-0.668029338402582,0.504114865156788
"polarity1:event_type1",0.0827236431497597,0.0936863643371896,0.882984879763574,0.377244440988167
"polarity1:event_type2",-0.158878411148328,0.0949616574533728,-1.6730795924275,0.0943116284126861
